experiment,enzyme_id,regime,seq_id,rank,model,catalytic_rmsd,plddt_global,plddt_catalytic,n_residues,pdb_file
1ca2_motif_only,1ca2,motif_only,design_17_design_17,1,5,44.79640689994094,35.493066666666664,34.696666666666665,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_17_design_17_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_17_design_17,2,4,11.746797471310602,31.648933333333336,33.083333333333336,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_17_design_17_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_17_design_17,3,1,9.049469377133281,29.477733333333333,25.05333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_17_design_17_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_17_design_17,4,3,7.585798771125556,25.580466666666666,25.963333333333335,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_17_design_17_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_17_design_17,5,2,1.8931390591323987,23.86306666666667,21.400000000000002,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_17_design_17_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_18_T_0.1,1,5,1.8507836460807563,64.33513333333333,68.84333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_18_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_18_T_0.1,2,4,1.7052197256758566,60.87373333333334,63.21666666666667,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_18_T_0.1_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_18_T_0.1,3,1,1.801556764781239,57.17126666666667,64.75,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_18_T_0.1_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_18_T_0.1,4,3,1.546289385286228,52.91866666666666,53.27,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_18_T_0.1_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_18_T_0.1,5,2,1.7282388655051513,50.18919999999999,51.97666666666667,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_18_T_0.1_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_18_design_18,1,5,44.79640689994094,35.493066666666664,34.696666666666665,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_18_design_18_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_18_design_18,2,4,11.746797471310602,31.648933333333336,33.083333333333336,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_18_design_18_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_18_design_18,3,1,9.049469377133281,29.477733333333333,25.05333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_18_design_18_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_18_design_18,4,3,7.585798771125556,25.580466666666666,25.963333333333335,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_18_design_18_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_18_design_18,5,2,1.8931390591323987,23.86306666666667,21.400000000000002,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_18_design_18_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_19_T_0.1,1,1,3.3074157347306046,71.21646666666668,70.65666666666667,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_19_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_19_design_19,1,5,44.79640689994094,35.493066666666664,34.696666666666665,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_19_design_19_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_19_design_19,2,4,11.746797471310602,31.648933333333336,33.083333333333336,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_19_design_19_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_19_design_19,3,1,9.049469377133281,29.477733333333333,25.05333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_19_design_19_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_19_design_19,4,3,7.585798771125556,25.580466666666666,25.963333333333335,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_19_design_19_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_19_design_19,5,2,1.8931390591323987,23.86306666666667,21.400000000000002,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_19_design_19_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_1_T_0.1,1,1,1.3939322862652008,80.20093333333332,85.46,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_1_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_1_design_1,1,5,44.79640689994094,35.493066666666664,34.696666666666665,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_1_design_1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_1_design_1,2,4,11.746797471310602,31.648933333333336,33.083333333333336,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_1_design_1_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_1_design_1,3,1,9.049469377133281,29.477733333333333,25.05333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_1_design_1_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_1_design_1,4,3,7.585798771125556,25.580466666666666,25.963333333333335,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_1_design_1_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_1_design_1,5,2,1.8931390591323987,23.86306666666667,21.400000000000002,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_1_design_1_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_2_T_0.1,1,1,2.5205616370843122,71.4468,63.71666666666667,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_2_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_2_design_2,1,5,44.79640689994094,35.493066666666664,34.696666666666665,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_2_design_2_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_2_design_2,2,4,11.746797471310602,31.648933333333336,33.083333333333336,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_2_design_2_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_2_design_2,3,1,9.049469377133281,29.477733333333333,25.05333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_2_design_2_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_2_design_2,4,3,7.585798771125556,25.580466666666666,25.963333333333335,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_2_design_2_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_2_design_2,5,2,1.8931390591323987,23.86306666666667,21.400000000000002,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_2_design_2_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_3_T_0.1,1,5,2.2999334113095786,71.15146666666666,62.843333333333334,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_3_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_3_T_0.1,2,3,4.139297231815305,69.97613333333335,58.093333333333334,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_3_T_0.1_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_3_T_0.1,3,4,10.037315588632861,52.4386,44.166666666666664,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_3_T_0.1_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_3_T_0.1,4,1,5.802476518878005,50.24686666666667,42.29333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_3_T_0.1_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_3_T_0.1,5,2,5.7124865344330065,49.29666666666667,41.093333333333334,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_3_T_0.1_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_3_design_3,1,5,44.79640689994094,35.493066666666664,34.696666666666665,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_3_design_3_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_3_design_3,2,4,11.746797471310602,31.648933333333336,33.083333333333336,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_3_design_3_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_3_design_3,3,1,9.049469377133281,29.477733333333333,25.05333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_3_design_3_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_3_design_3,4,3,7.585798771125556,25.580466666666666,25.963333333333335,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_3_design_3_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_3_design_3,5,2,1.8931390591323987,23.86306666666667,21.400000000000002,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_3_design_3_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_4_T_0.1,1,2,2.9078514829962394,64.18666666666667,62.32333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_4_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_4_T_0.1,2,3,5.703345832372833,46.59193333333334,45.333333333333336,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_4_T_0.1_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_4_T_0.1,3,5,4.829585575841304,43.88740000000001,41.156666666666666,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_4_T_0.1_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_4_T_0.1,4,4,7.119074372510432,42.9276,40.06333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_4_T_0.1_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_4_T_0.1,5,1,5.326513724808592,42.6354,43.656666666666666,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_4_T_0.1_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_4_design_4,1,5,44.79640689994094,35.493066666666664,34.696666666666665,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_4_design_4_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_4_design_4,2,4,11.746797471310602,31.648933333333336,33.083333333333336,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_4_design_4_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_4_design_4,3,1,9.049469377133281,29.477733333333333,25.05333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_4_design_4_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_4_design_4,4,3,7.585798771125556,25.580466666666666,25.963333333333335,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_4_design_4_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_4_design_4,5,2,1.8931390591323987,23.86306666666667,21.400000000000002,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_4_design_4_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_5_T_0.1,1,1,1.197929980303931,75.452,80.89666666666666,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_5_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_5_design_5,1,5,44.79640689994094,35.493066666666664,34.696666666666665,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_5_design_5_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_5_design_5,2,4,11.746797471310602,31.648933333333336,33.083333333333336,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_5_design_5_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_5_design_5,3,1,9.049469377133281,29.477733333333333,25.05333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_5_design_5_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_5_design_5,4,3,7.585798771125556,25.580466666666666,25.963333333333335,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_5_design_5_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_5_design_5,5,2,1.8931390591323987,23.86306666666667,21.400000000000002,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_5_design_5_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_6_T_0.1,1,1,1.3571733451162569,75.93086666666667,76.54,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_6_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_6_design_6,1,5,44.79640689994094,35.493066666666664,34.696666666666665,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_6_design_6_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_6_design_6,2,4,11.746797471310602,31.648933333333336,33.083333333333336,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_6_design_6_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_6_design_6,3,1,9.049469377133281,29.477733333333333,25.05333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_6_design_6_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_6_design_6,4,3,7.585798771125556,25.580466666666666,25.963333333333335,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_6_design_6_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_6_design_6,5,2,1.8931390591323987,23.86306666666667,21.400000000000002,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_6_design_6_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_7_T_0.1,1,1,3.946855966791598,69.13813333333334,68.52,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_7_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_7_T_0.1,2,5,4.700254981433055,68.2996,68.45666666666666,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_7_T_0.1_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_7_T_0.1,3,3,4.221272354106041,67.12926666666667,63.31333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_7_T_0.1_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_7_T_0.1,4,2,4.150246170530251,64.33833333333334,61.94,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_7_T_0.1_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_7_T_0.1,5,4,2.713546893749031,55.10359999999999,56.82333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_7_T_0.1_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_7_design_7,1,5,44.79640689994094,35.493066666666664,34.696666666666665,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_7_design_7_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_7_design_7,2,4,11.746797471310602,31.648933333333336,33.083333333333336,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_7_design_7_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_7_design_7,3,1,9.049469377133281,29.477733333333333,25.05333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_7_design_7_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_7_design_7,4,3,7.585798771125556,25.580466666666666,25.963333333333335,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_7_design_7_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_7_design_7,5,2,1.8931390591323987,23.86306666666667,21.400000000000002,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_7_design_7_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_8_T_0.1,1,4,2.712757629337066,68.51,63.17666666666667,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_8_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_8_T_0.1,2,2,2.633027258369341,59.908866666666654,56.906666666666666,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_8_T_0.1_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_8_T_0.1,3,5,1.9011866801457122,51.05586666666667,52.666666666666664,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_8_T_0.1_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_8_T_0.1,4,3,5.753547335818862,50.2582,51.77333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_8_T_0.1_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_8_T_0.1,5,1,6.87560594723266,42.449466666666666,42.846666666666664,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_8_T_0.1_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_8_design_8,1,5,44.79640689994094,35.493066666666664,34.696666666666665,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_8_design_8_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_8_design_8,2,4,11.746797471310602,31.648933333333336,33.083333333333336,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_8_design_8_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_8_design_8,3,1,9.049469377133281,29.477733333333333,25.05333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_8_design_8_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_8_design_8,4,3,7.585798771125556,25.580466666666666,25.963333333333335,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_8_design_8_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_8_design_8,5,2,1.8931390591323987,23.86306666666667,21.400000000000002,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_8_design_8_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_9_T_0.1,1,2,11.818710996488704,71.1138,75.22666666666667,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_9_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_9_T_0.1,2,1,3.379182457511655,46.87626666666667,38.24333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_9_T_0.1_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_9_design_9,1,5,44.79640689994094,35.493066666666664,34.696666666666665,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_9_design_9_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_9_design_9,2,4,11.746797471310602,31.648933333333336,33.083333333333336,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_9_design_9_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_9_design_9,3,1,9.049469377133281,29.477733333333333,25.05333333333333,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_9_design_9_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_9_design_9,4,3,7.585798771125556,25.580466666666666,25.963333333333335,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_9_design_9_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
1ca2_motif_only,1ca2,motif_only,design_9_design_9,5,2,1.8931390591323987,23.86306666666667,21.400000000000002,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_motif_only/design_9_design_9_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb
1ca2_shell5,1ca2,shell5,design_0_T_0.1,1,2,1.731593291358538,45.12866666666667,48.48,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_shell5/design_0_T_0.1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
1ca2_shell5,1ca2,shell5,design_0_T_0.1,2,4,3.6874723106490093,41.33520000000001,42.61333333333334,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_shell5/design_0_T_0.1_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
1ca2_shell5,1ca2,shell5,design_0_T_0.1,3,5,6.76488556680231,36.81413333333334,38.84,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_shell5/design_0_T_0.1_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
1ca2_shell5,1ca2,shell5,design_0_T_0.1,4,1,5.162930411393406,35.15506666666666,34.1,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_shell5/design_0_T_0.1_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
1ca2_shell5,1ca2,shell5,design_0_T_0.1,5,3,8.469368549126102,30.54486666666667,32.449999999999996,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_shell5/design_0_T_0.1_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb
1ca2_shell5,1ca2,shell5,design_0_design_0,1,5,6.414140391082557,47.2186,50.63666666666666,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_shell5/design_0_design_0_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
1ca2_shell5,1ca2,shell5,design_0_design_0,2,1,2.3423060683021597,38.25306666666666,49.22666666666667,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_shell5/design_0_design_0_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
1ca2_shell5,1ca2,shell5,design_0_design_0,3,2,8.457851510501238,33.42166666666667,38.67,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_shell5/design_0_design_0_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
1ca2_shell5,1ca2,shell5,design_0_design_0,4,3,5.284825126208469,31.629600000000003,36.12,150,/hpc/group/naderilab/darian/Enz/results/colabfold/1ca2_shell5/design_0_design_0_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
